country,year,mode,powertrain,ev_charging_points,ev_sales,ev_sales_share,ev_stock,ev_stock_share,electricity_demand_ev,iso_code,population,gdp,co2,co2_per_capita,co2_per_gdp,oil_co2,oil_co2_per_capita,coal_co2,coal_co2_per_capita,co2_per_unit_energy,primary_energy_consumption,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,electricity_generation,electricity_demand_tot,low_carbon_electricity,fossil_electricity,renewables_electricity,coal_electricity,gas_electricity,oil_electricity,nuclear_electricity,hydro_electricity,solar_electricity,wind_electricity,other_renewable_electricity,net_elec_imports
Portugal,2013,Vans,BEV,0.0,27.0,0.0,0.0,0.0,0.0,PRT,10458287.0,250405237435.0,48.146,4.604,0.192,24.973,2.388,10.191,0.974,166.215,289.661,50.955,4.872,0.203,50.35,53.13,29.47,20.88,29.47,11.84,7.23,1.81,0.0,13.73,0.48,12.01,3.25,2.78
Portugal,2013,Vans,EV,0.0,0.0,0.150000005960464,0.0,0.0,0.0,PRT,10458287.0,250405237435.0,48.146,4.604,0.192,24.973,2.388,10.191,0.974,166.215,289.661,50.955,4.872,0.203,50.35,53.13,29.47,20.88,29.47,11.84,7.23,1.81,0.0,13.73,0.48,12.01,3.25,2.78
Portugal,2014,Buses,EV,0.0,0.0,0.839999973773956,0.0,0.0,0.0,PRT,10406203.0,252388910611.0,47.942,4.607,0.19,24.989,2.401,10.316,0.991,164.313,291.774,49.872,4.793,0.198,51.8,52.7,31.57,20.23,31.57,11.95,6.83,1.45,0.0,15.57,0.63,12.11,3.26,0.9
Portugal,2014,Buses,PHEV,0.0,2.0,0.0,0.0,0.0,0.0,PRT,10406203.0,252388910611.0,47.942,4.607,0.19,24.989,2.401,10.316,0.991,164.313,291.774,49.872,4.793,0.198,51.8,52.7,31.57,20.23,31.57,11.95,6.83,1.45,0.0,15.57,0.63,12.11,3.26,0.9
Portugal,2014,Cars,BEV,0.0,190.0,0.0,1300.0,0.0,0.0,PRT,10406203.0,252388910611.0,47.942,4.607,0.19,24.989,2.401,10.316,0.991,164.313,291.774,49.872,4.793,0.198,51.8,52.7,31.57,20.23,31.57,11.95,6.83,1.45,0.0,15.57,0.63,12.11,3.26,0.9
Portugal,2014,Cars,EV,0.0,0.0,0.200000002980232,0.0,0.028999999165535,0.0,PRT,10406203.0,252388910611.0,47.942,4.607,0.19,24.989,2.401,10.316,0.991,164.313,291.774,49.872,4.793,0.198,51.8,52.7,31.57,20.23,31.57,11.95,6.83,1.45,0.0,15.57,0.63,12.11,3.26,0.9
Portugal,2014,Cars,PHEV,0.0,98.0,0.0,46.0,0.0,0.0,PRT,10406203.0,252388910611.0,47.942,4.607,0.19,24.989,2.401,10.316,0.991,164.313,291.774,49.872,4.793,0.198,51.8,52.7,31.57,20.23,31.57,11.95,6.83,1.45,0.0,15.57,0.63,12.11,3.26,0.9
Portugal,2014,EV,Publicly available fast,17.0,0.0,0.0,0.0,0.0,0.0,PRT,10406203.0,252388910611.0,47.942,4.607,0.19,24.989,2.401,10.316,0.991,164.313,291.774,49.872,4.793,0.198,51.8,52.7,31.57,20.23,31.57,11.95,6.83,1.45,0.0,15.57,0.63,12.11,3.26,0.9
Portugal,2014,EV,Publicly available slow,1200.0,0.0,0.0,0.0,0.0,0.0,PRT,10406203.0,252388910611.0,47.942,4.607,0.19,24.989,2.401,10.316,0.991,164.313,291.774,49.872,4.793,0.198,51.8,52.7,31.57,20.23,31.57,11.95,6.83,1.45,0.0,15.57,0.63,12.11,3.26,0.9
Portugal,2014,Vans,BEV,0.0,26.0,0.0,0.0,0.0,0.0,PRT,10406203.0,252388910611.0,47.942,4.607,0.19,24.989,2.401,10.316,0.991,164.313,291.774,49.872,4.793,0.198,51.8,52.7,31.57,20.23,31.57,11.95,6.83,1.45,0.0,15.57,0.63,12.11,3.26,0.9
Portugal,2014,Vans,EV,0.0,0.0,0.100000001490116,0.0,0.0,0.0,PRT,10406203.0,252388910611.0,47.942,4.607,0.19,24.989,2.401,10.316,0.991,164.313,291.774,49.872,4.793,0.198,51.8,52.7,31.57,20.23,31.57,11.95,6.83,1.45,0.0,15.57,0.63,12.11,3.26,0.9
Portugal,2015,Cars,BEV,0.0,670.0,0.0,2000.0,0.0,0.0,PRT,10370264.0,256911888409.0,52.233,5.037,0.203,25.623,2.471,12.563,1.211,180.411,289.522,52.679,5.08,0.205,51.14,53.41,24.36,26.78,24.36,14.73,10.56,1.49,0.0,8.66,0.8,11.6,3.3,2.27
Portugal,2015,Cars,EV,0.0,0.0,0.620000004768372,0.0,0.052999999374151,0.0,PRT,10370264.0,256911888409.0,52.233,5.037,0.203,25.623,2.471,12.563,1.211,180.411,289.522,52.679,5.08,0.205,51.14,53.41,24.36,26.78,24.36,14.73,10.56,1.49,0.0,8.66,0.8,11.6,3.3,2.27
Portugal,2015,Cars,PHEV,0.0,430.0,0.0,530.0,0.0,0.0,PRT,10370264.0,256911888409.0,52.233,5.037,0.203,25.623,2.471,12.563,1.211,180.411,289.522,52.679,5.08,0.205,51.14,53.41,24.36,26.78,24.36,14.73,10.56,1.49,0.0,8.66,0.8,11.6,3.3,2.27
Portugal,2015,EV,Publicly available fast,22.0,0.0,0.0,0.0,0.0,0.0,PRT,10370264.0,256911888409.0,52.233,5.037,0.203,25.623,2.471,12.563,1.211,180.411,289.522,52.679,5.08,0.205,51.14,53.41,24.36,26.78,24.36,14.73,10.56,1.49,0.0,8.66,0.8,11.6,3.3,2.27
Portugal,2015,EV,Publicly available slow,1200.0,0.0,0.0,0.0,0.0,0.0,PRT,10370264.0,256911888409.0,52.233,5.037,0.203,25.623,2.471,12.563,1.211,180.411,289.522,52.679,5.08,0.205,51.14,53.41,24.36,26.78,24.36,14.73,10.56,1.49,0.0,8.66,0.8,11.6,3.3,2.27
Portugal,2016,Cars,BEV,0.0,800.0,0.0,2800.0,0.0,0.0,PRT,10346377.0,262100101273.0,50.311,4.863,0.192,25.592,2.474,10.82,1.046,162.363,309.867,55.307,5.346,0.211,59.05,53.96,32.3,26.75,32.3,12.63,12.58,1.54,0.0,15.72,0.87,12.47,3.24,-5.09
Portugal,2016,Cars,EV,0.0,0.0,0.870000004768372,0.0,0.093000002205372,0.0,PRT,10346377.0,262100101273.0,50.311,4.863,0.192,25.592,2.474,10.82,1.046,162.363,309.867,55.307,5.346,0.211,59.05,53.96,32.3,26.75,32.3,12.63,12.58,1.54,0.0,15.72,0.87,12.47,3.24,-5.09
Portugal,2016,Cars,PHEV,0.0,1000.0,0.0,1600.0,0.0,0.0,PRT,10346377.0,262100101273.0,50.311,4.863,0.192,25.592,2.474,10.82,1.046,162.363,309.867,55.307,5.346,0.211,59.05,53.96,32.3,26.75,32.3,12.63,12.58,1.54,0.0,15.72,0.87,12.47,3.24,-5.09
Portugal,2016,EV,Publicly available fast,41.0,0.0,0.0,0.0,0.0,0.0,PRT,10346377.0,262100101273.0,50.311,4.863,0.192,25.592,2.474,10.82,1.046,162.363,309.867,55.307,5.346,0.211,59.05,53.96,32.3,26.75,32.3,12.63,12.58,1.54,0.0,15.72,0.87,12.47,3.24,-5.09
Portugal,2016,EV,Publicly available slow,1300.0,0.0,0.0,0.0,0.0,0.0,PRT,10346377.0,262100101273.0,50.311,4.863,0.192,25.592,2.474,10.82,1.046,162.363,309.867,55.307,5.346,0.211,59.05,53.96,32.3,26.75,32.3,12.63,12.58,1.54,0.0,15.72,0.87,12.47,3.24,-5.09
Portugal,2017,Buses,BEV,0.0,0.0,0.0,23.0,0.0,0.0,PRT,10330838.0,271290329012.0,55.165,5.34,0.203,25.93,2.51,12.394,1.2,182.74,301.878,59.46,5.756,0.219,57.59,54.91,22.58,35.01,22.58,14.67,18.89,1.45,0.0,5.9,0.99,12.25,3.44,-2.68
Portugal,2017,Buses,EV,0.0,0.0,0.519999980926514,0.0,0.159999996423721,0.0,PRT,10330838.0,271290329012.0,55.165,5.34,0.203,25.93,2.51,12.394,1.2,182.74,301.878,59.46,5.756,0.219,57.59,54.91,22.58,35.01,22.58,14.67,18.89,1.45,0.0,5.9,0.99,12.25,3.44,-2.68
Portugal,2017,Buses,PHEV,0.0,2.0,0.0,0.0,0.0,0.0,PRT,10330838.0,271290329012.0,55.165,5.34,0.203,25.93,2.51,12.394,1.2,182.74,301.878,59.46,5.756,0.219,57.59,54.91,22.58,35.01,22.58,14.67,18.89,1.45,0.0,5.9,0.99,12.25,3.44,-2.68
Portugal,2017,Cars,BEV,0.0,1900.0,0.0,4700.0,0.0,0.0,PRT,10330838.0,271290329012.0,55.165,5.34,0.203,25.93,2.51,12.394,1.2,182.74,301.878,59.46,5.756,0.219,57.59,54.91,22.58,35.01,22.58,14.67,18.89,1.45,0.0,5.9,0.99,12.25,3.44,-2.68
Portugal,2017,Cars,EV,0.0,0.0,2.0,0.0,0.189999997615814,0.0,PRT,10330838.0,271290329012.0,55.165,5.34,0.203,25.93,2.51,12.394,1.2,182.74,301.878,59.46,5.756,0.219,57.59,54.91,22.58,35.01,22.58,14.67,18.89,1.45,0.0,5.9,0.99,12.25,3.44,-2.68
Portugal,2017,Cars,PHEV,0.0,2500.0,0.0,4100.0,0.0,0.0,PRT,10330838.0,271290329012.0,55.165,5.34,0.203,25.93,2.51,12.394,1.2,182.74,301.878,59.46,5.756,0.219,57.59,54.91,22.58,35.01,22.58,14.67,18.89,1.45,0.0,5.9,0.99,12.25,3.44,-2.68
Portugal,2017,EV,Publicly available fast,150.0,0.0,0.0,0.0,0.0,0.0,PRT,10330838.0,271290329012.0,55.165,5.34,0.203,25.93,2.51,12.394,1.2,182.74,301.878,59.46,5.756,0.219,57.59,54.91,22.58,35.01,22.58,14.67,18.89,1.45,0.0,5.9,0.99,12.25,3.44,-2.68
Portugal,2017,EV,Publicly available slow,1500.0,0.0,0.0,0.0,0.0,0.0,PRT,10330838.0,271290329012.0,55.165,5.34,0.203,25.93,2.51,12.394,1.2,182.74,301.878,59.46,5.756,0.219,57.59,54.91,22.58,35.01,22.58,14.67,18.89,1.45,0.0,5.9,0.99,12.25,3.44,-2.68
Portugal,2017,Vans,BEV,0.0,200.0,0.0,76.0,0.0,0.0,PRT,10330838.0,271290329012.0,55.165,5.34,0.203,25.93,2.51,12.394,1.2,182.74,301.878,59.46,5.756,0.219,57.59,54.91,22.58,35.01,22.58,14.67,18.89,1.45,0.0,5.9,0.99,12.25,3.44,-2.68
Portugal,2017,Vans,EV,0.0,0.0,0.560000002384186,0.0,0.006899999920279,0.0,PRT,10330838.0,271290329012.0,55.165,5.34,0.203,25.93,2.51,12.394,1.2,182.74,301.878,59.46,5.756,0.219,57.59,54.91,22.58,35.01,22.58,14.67,18.89,1.45,0.0,5.9,0.99,12.25,3.44,-2.68
Portugal,2018,Buses,BEV,0.0,10.0,0.0,33.0,0.0,0.0,PRT,10325355.0,279020275961.0,51.34,4.972,0.184,25.501,2.47,10.376,1.005,168.833,304.09,57.405,5.56,0.206,58.35,55.69,29.41,28.94,29.41,12.01,15.61,1.32,0.0,12.39,1.01,12.62,3.39,-2.66
Portugal,2018,Buses,EV,0.0,0.0,1.89999997615814,0.0,0.230000004172325,0.0,PRT,10325355.0,279020275961.0,51.34,4.972,0.184,25.501,2.47,10.376,1.005,168.833,304.09,57.405,5.56,0.206,58.35,55.69,29.41,28.94,29.41,12.01,15.61,1.32,0.0,12.39,1.01,12.62,3.39,-2.66
Portugal,2018,Cars,BEV,0.0,4300.0,0.0,8700.0,0.0,0.0,PRT,10325355.0,279020275961.0,51.34,4.972,0.184,25.501,2.47,10.376,1.005,168.833,304.09,57.405,5.56,0.206,58.35,55.69,29.41,28.94,29.41,12.01,15.61,1.32,0.0,12.39,1.01,12.62,3.39,-2.66
Portugal,2018,Cars,EV,0.0,0.0,3.59999990463257,0.0,0.360000014305115,0.0,PRT,10325355.0,279020275961.0,51.34,4.972,0.184,25.501,2.47,10.376,1.005,168.833,304.09,57.405,5.56,0.206,58.35,55.69,29.41,28.94,29.41,12.01,15.61,1.32,0.0,12.39,1.01,12.62,3.39,-2.66
Portugal,2018,Cars,PHEV,0.0,3900.0,0.0,8000.0,0.0,0.0,PRT,10325355.0,279020275961.0,51.34,4.972,0.184,25.501,2.47,10.376,1.005,168.833,304.09,57.405,5.56,0.206,58.35,55.69,29.41,28.94,29.41,12.01,15.61,1.32,0.0,12.39,1.01,12.62,3.39,-2.66
Portugal,2018,EV,Publicly available fast,180.0,0.0,0.0,0.0,0.0,0.0,PRT,10325355.0,279020275961.0,51.34,4.972,0.184,25.501,2.47,10.376,1.005,168.833,304.09,57.405,5.56,0.206,58.35,55.69,29.41,28.94,29.41,12.01,15.61,1.32,0.0,12.39,1.01,12.62,3.39,-2.66
Portugal,2018,EV,Publicly available slow,1600.0,0.0,0.0,0.0,0.0,0.0,PRT,10325355.0,279020275961.0,51.34,4.972,0.184,25.501,2.47,10.376,1.005,168.833,304.09,57.405,5.56,0.206,58.35,55.69,29.41,28.94,29.41,12.01,15.61,1.32,0.0,12.39,1.01,12.62,3.39,-2.66
Portugal,2018,Vans,BEV,0.0,260.0,0.0,330.0,0.0,0.0,PRT,10325355.0,279020275961.0,51.34,4.972,0.184,25.501,2.47,10.376,1.005,168.833,304.09,57.405,5.56,0.206,58.35,55.69,29.41,28.94,29.41,12.01,15.61,1.32,0.0,12.39,1.01,12.62,3.39,-2.66
Portugal,2018,Vans,EV,0.0,0.0,0.670000016689301,0.0,0.028999999165535,0.0,PRT,10325355.0,279020275961.0,51.34,4.972,0.184,25.501,2.47,10.376,1.005,168.833,304.09,57.405,5.56,0.206,58.35,55.69,29.41,28.94,29.41,12.01,15.61,1.32,0.0,12.39,1.01,12.62,3.39,-2.66
Portugal,2019,Buses,BEV,0.0,17.0,0.0,50.0,0.0,0.0,PRT,10343218.0,286505655767.0,47.583,4.6,0.166,26.18,2.531,5.026,0.486,162.368,293.057,54.052,5.226,0.189,51.6,55.0,27.41,24.19,27.41,5.53,17.26,1.4,0.0,8.82,1.34,13.67,3.58,3.4
Portugal,2019,Buses,EV,0.0,0.0,4.90000009536743,0.0,0.409999996423721,0.0,PRT,10343218.0,286505655767.0,47.583,4.6,0.166,26.18,2.531,5.026,0.486,162.368,293.057,54.052,5.226,0.189,51.6,55.0,27.41,24.19,27.41,5.53,17.26,1.4,0.0,8.82,1.34,13.67,3.58,3.4
Portugal,2019,Buses,PHEV,0.0,10.0,0.0,10.0,0.0,0.0,PRT,10343218.0,286505655767.0,47.583,4.6,0.166,26.18,2.531,5.026,0.486,162.368,293.057,54.052,5.226,0.189,51.6,55.0,27.41,24.19,27.41,5.53,17.26,1.4,0.0,8.82,1.34,13.67,3.58,3.4
Portugal,2019,Cars,BEV,0.0,6800.0,0.0,16000.0,0.0,0.0,PRT,10343218.0,286505655767.0,47.583,4.6,0.166,26.18,2.531,5.026,0.486,162.368,293.057,54.052,5.226,0.189,51.6,55.0,27.41,24.19,27.41,5.53,17.26,1.4,0.0,8.82,1.34,13.67,3.58,3.4
Portugal,2019,Cars,EV,0.0,0.0,5.59999990463257,0.0,0.620000004768372,0.0,PRT,10343218.0,286505655767.0,47.583,4.6,0.166,26.18,2.531,5.026,0.486,162.368,293.057,54.052,5.226,0.189,51.6,55.0,27.41,24.19,27.41,5.53,17.26,1.4,0.0,8.82,1.34,13.67,3.58,3.4
Portugal,2019,Cars,PHEV,0.0,5800.0,0.0,14000.0,0.0,0.0,PRT,10343218.0,286505655767.0,47.583,4.6,0.166,26.18,2.531,5.026,0.486,162.368,293.057,54.052,5.226,0.189,51.6,55.0,27.41,24.19,27.41,5.53,17.26,1.4,0.0,8.82,1.34,13.67,3.58,3.4
Portugal,2019,EV,Publicly available fast,360.0,0.0,0.0,0.0,0.0,0.0,PRT,10343218.0,286505655767.0,47.583,4.6,0.166,26.18,2.531,5.026,0.486,162.368,293.057,54.052,5.226,0.189,51.6,55.0,27.41,24.19,27.41,5.53,17.26,1.4,0.0,8.82,1.34,13.67,3.58,3.4
Portugal,2019,EV,Publicly available slow,1600.0,0.0,0.0,0.0,0.0,0.0,PRT,10343218.0,286505655767.0,47.583,4.6,0.166,26.18,2.531,5.026,0.486,162.368,293.057,54.052,5.226,0.189,51.6,55.0,27.41,24.19,27.41,5.53,17.26,1.4,0.0,8.82,1.34,13.67,3.58,3.4
Portugal,2019,Vans,BEV,0.0,230.0,0.0,540.0,0.0,0.0,PRT,10343218.0,286505655767.0,47.583,4.6,0.166,26.18,2.531,5.026,0.486,162.368,293.057,54.052,5.226,0.189,51.6,55.0,27.41,24.19,27.41,5.53,17.26,1.4,0.0,8.82,1.34,13.67,3.58,3.4
Portugal,2019,Vans,EV,0.0,0.0,0.620000004768372,0.0,0.048000000417233,0.0,PRT,10343218.0,286505655767.0,47.583,4.6,0.166,26.18,2.531,5.026,0.486,162.368,293.057,54.052,5.226,0.189,51.6,55.0,27.41,24.19,27.41,5.53,17.26,1.4,0.0,8.82,1.34,13.67,3.58,3.4
Portugal,2020,Buses,BEV,0.0,10.0,0.0,60.0,0.0,0.0,PRT,10370519.0,262724232089.0,41.738,4.025,0.159,23.175,2.235,2.417,0.233,157.355,265.248,48.786,4.704,0.186,51.39,52.85,30.11,21.28,30.11,2.36,17.6,1.32,0.0,12.08,1.72,12.3,4.01,1.46
Portugal,2020,Buses,EV,0.0,0.0,2.20000004768372,0.0,0.490000009536743,0.0,PRT,10370519.0,262724232089.0,41.738,4.025,0.159,23.175,2.235,2.417,0.233,157.355,265.248,48.786,4.704,0.186,51.39,52.85,30.11,21.28,30.11,2.36,17.6,1.32,0.0,12.08,1.72,12.3,4.01,1.46
Portugal,2020,Buses,PHEV,0.0,0.0,0.0,10.0,0.0,0.0,PRT,10370519.0,262724232089.0,41.738,4.025,0.159,23.175,2.235,2.417,0.233,157.355,265.248,48.786,4.704,0.186,51.39,52.85,30.11,21.28,30.11,2.36,17.6,1.32,0.0,12.08,1.72,12.3,4.01,1.46
Portugal,2020,Cars,BEV,0.0,7800.0,0.0,23000.0,0.0,0.0,PRT,10370519.0,262724232089.0,41.738,4.025,0.159,23.175,2.235,2.417,0.233,157.355,265.248,48.786,4.704,0.186,51.39,52.85,30.11,21.28,30.11,2.36,17.6,1.32,0.0,12.08,1.72,12.3,4.01,1.46
Portugal,2020,Cars,EV,0.0,0.0,13.0,0.0,1.10000002384186,0.0,PRT,10370519.0,262724232089.0,41.738,4.025,0.159,23.175,2.235,2.417,0.233,157.355,265.248,48.786,4.704,0.186,51.39,52.85,30.11,21.28,30.11,2.36,17.6,1.32,0.0,12.08,1.72,12.3,4.01,1.46
Portugal,2020,Cars,PHEV,0.0,12000.0,0.0,26000.0,0.0,0.0,PRT,10370519.0,262724232089.0,41.738,4.025,0.159,23.175,2.235,2.417,0.233,157.355,265.248,48.786,4.704,0.186,51.39,52.85,30.11,21.28,30.11,2.36,17.6,1.32,0.0,12.08,1.72,12.3,4.01,1.46
Portugal,2020,EV,Publicly available fast,650.0,0.0,0.0,0.0,0.0,0.0,PRT,10370519.0,262724232089.0,41.738,4.025,0.159,23.175,2.235,2.417,0.233,157.355,265.248,48.786,4.704,0.186,51.39,52.85,30.11,21.28,30.11,2.36,17.6,1.32,0.0,12.08,1.72,12.3,4.01,1.46
Portugal,2020,EV,Publicly available slow,2200.0,0.0,0.0,0.0,0.0,0.0,PRT,10370519.0,262724232089.0,41.738,4.025,0.159,23.175,2.235,2.417,0.233,157.355,265.248,48.786,4.704,0.186,51.39,52.85,30.11,21.28,30.11,2.36,17.6,1.32,0.0,12.08,1.72,12.3,4.01,1.46
Portugal,2020,Vans,BEV,0.0,270.0,0.0,1900.0,0.0,0.0,PRT,10370519.0,262724232089.0,41.738,4.025,0.159,23.175,2.235,2.417,0.233,157.355,265.248,48.786,4.704,0.186,51.39,52.85,30.11,21.28,30.11,2.36,17.6,1.32,0.0,12.08,1.72,12.3,4.01,1.46
Portugal,2020,Vans,EV,0.0,0.0,0.990000009536743,0.0,0.170000001788139,0.0,PRT,10370519.0,262724232089.0,41.738,4.025,0.159,23.175,2.235,2.417,0.233,157.355,265.248,48.786,4.704,0.186,51.39,52.85,30.11,21.28,30.11,2.36,17.6,1.32,0.0,12.08,1.72,12.3,4.01,1.46
Portugal,2021,Buses,BEV,0.0,44.0,0.0,100.0,0.0,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2021,Buses,EV,0.0,0.0,7.40000009536743,0.0,0.810000002384186,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2021,Buses,FCEV,0.0,0.0,0.0,2.0,0.0,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2021,Buses,PHEV,0.0,2.0,0.0,12.0,0.0,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2021,Cars,BEV,0.0,13000.0,0.0,37000.0,0.0,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2021,Cars,EV,0.0,0.0,20.0,0.0,1.70000004768372,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2021,Cars,FCEV,0.0,1.0,0.0,3.0,0.0,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2021,Cars,PHEV,0.0,16000.0,0.0,41000.0,0.0,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2021,EV,Publicly available fast,1400.0,0.0,0.0,0.0,0.0,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2021,EV,Publicly available slow,2800.0,0.0,0.0,0.0,0.0,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2021,Vans,BEV,0.0,360.0,0.0,2300.0,0.0,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2021,Vans,EV,0.0,0.0,1.29999995231628,0.0,0.200000002980232,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2021,Vans,PHEV,0.0,7.0,0.0,7.0,0.0,0.0,PRT,10390957.0,277181288542.0,40.3,3.878,0.145,23.781,2.289,1.038,0.1,151.225,266.49,50.407,4.851,0.182,49.22,53.97,31.54,17.68,31.54,0.8,15.57,1.31,0.0,11.91,2.24,13.21,4.18,4.75
Portugal,2022,Buses,BEV,0.0,76.0,0.0,250.0,0.0,0.0,PRT,10417074.0,295712910456.0,40.722,3.909,0.138,24.878,2.388,0.245,0.024,155.086,262.58,50.87,4.883,0.172,46.33,55.58,27.61,18.72,27.61,0.0,17.39,1.33,0.0,6.54,3.52,13.25,4.3,9.25
Portugal,2022,Buses,EV,0.0,0.0,5.30000019073486,0.0,1.70000004768372,0.0,PRT,10417074.0,295712910456.0,40.722,3.909,0.138,24.878,2.388,0.245,0.024,155.086,262.58,50.87,4.883,0.172,46.33,55.58,27.61,18.72,27.61,0.0,17.39,1.33,0.0,6.54,3.52,13.25,4.3,9.25
Portugal,2022,Buses,FCEV,0.0,0.0,0.0,3.0,0.0,0.0,PRT,10417074.0,295712910456.0,40.722,3.909,0.138,24.878,2.388,0.245,0.024,155.086,262.58,50.87,4.883,0.172,46.33,55.58,27.61,18.72,27.61,0.0,17.39,1.33,0.0,6.54,3.52,13.25,4.3,9.25
Portugal,2022,Buses,PHEV,0.0,0.0,0.0,12.0,0.0,0.0,PRT,10417074.0,295712910456.0,40.722,3.909,0.138,24.878,2.388,0.245,0.024,155.086,262.58,50.87,4.883,0.172,46.33,55.58,27.61,18.72,27.61,0.0,17.39,1.33,0.0,6.54,3.52,13.25,4.3,9.25
Portugal,2022,Cars,BEV,0.0,18000.0,0.0,54000.0,0.0,0.0,PRT,10417074.0,295712910456.0,40.722,3.909,0.138,24.878,2.388,0.245,0.024,155.086,262.58,50.87,4.883,0.172,46.33,55.58,27.61,18.72,27.61,0.0,17.39,1.33,0.0,6.54,3.52,13.25,4.3,9.25
Portugal,2022,Cars,EV,0.0,0.0,22.0,0.0,2.5,0.0,PRT,10417074.0,295712910456.0,40.722,3.909,0.138,24.878,2.388,0.245,0.024,155.086,262.58,50.87,4.883,0.172,46.33,55.58,27.61,18.72,27.61,0.0,17.39,1.33,0.0,6.54,3.52,13.25,4.3,9.25
Portugal,2022,Cars,FCEV,0.0,0.0,0.0,3.0,0.0,0.0,PRT,10417074.0,295712910456.0,40.722,3.909,0.138,24.878,2.388,0.245,0.024,155.086,262.58,50.87,4.883,0.172,46.33,55.58,27.61,18.72,27.61,0.0,17.39,1.33,0.0,6.54,3.52,13.25,4.3,9.25
Portugal,2022,Cars,PHEV,0.0,16000.0,0.0,57000.0,0.0,0.0,PRT,10417074.0,295712910456.0,40.722,3.909,0.138,24.878,2.388,0.245,0.024,155.086,262.58,50.87,4.883,0.172,46.33,55.58,27.61,18.72,27.61,0.0,17.39,1.33,0.0,6.54,3.52,13.25,4.3,9.25
Portugal,2022,EV,Publicly available fast,1600.0,0.0,0.0,0.0,0.0,0.0,PRT,10417074.0,295712910456.0,40.722,3.909,0.138,24.878,2.388,0.245,0.024,155.086,262.58,50.87,4.883,0.172,46.33,55.58,27.61,18.72,27.61,0.0,17.39,1.33,0.0,6.54,3.52,13.25,4.3,9.25
Portugal,2022,EV,Publicly available slow,4000.0,0.0,0.0,0.0,0.0,0.0,PRT,10417074.0,295712910456.0,40.722,3.909,0.138,24.878,2.388,0.245,0.024,155.086,262.58,50.87,4.883,0.172,46.33,55.58,27.61,18.72,27.61,0.0,17.39,1.33,0.0,6.54,3.52,13.25,4.3,9.25
